Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4898971794,"Mar 6, 2021, 10:48:21 AM",Lunch Ride,Ride,,3106,11.90,,,false,,,activities/4898971794.gpx,,,3106.0,2959.0,11906.7998046875,7.800000190734863,4.023927211761475,43.1965217590332,31.69651985168457,6.800000190734863,32.900001525878906,9.600000381469727,0.09658346325159073,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1615024768.0,2.0,4.110000133514404,-0.6100000143051147,-0.7200000286102295,0.7099999785423279,1025.9000244140625,6.940000057220459,10.710000038146973,295.0,0.0,1615009792.0,1615049728.0,0.7799999713897705,,,0.0,,0.5799999833106995,16093.0,1.0,413.3999938964844,,,,,,,,,,,""
4913475785,"Mar 8, 2021, 5:31:10 PM",Evening Ride,Ride,,1136,5.70,,,false,,,activities/4913475785.gpx,,,1136.0,1112.0,5707.2001953125,9.300000190734863,5.132374286651611,3.0999999046325684,8.0,4.599999904632568,11.899999618530273,2.5,-0.08585646003484726,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1615222784.0,2.0,1.7599999904632568,-1.0099999904632568,-5.949999809265137,0.5699999928474426,1023.4000244140625,2.5799999237060547,3.690000057220459,5.0,0.0,1615182208.0,1615222784.0,0.8500000238418579,,,0.0,,0.5400000214576721,16093.0,0.0,407.3999938964844,,,,,,,,,,,""
4923074435,"Mar 10, 2021, 11:49:45 AM",Lunch Run,Run,,670,2.30,,,false,,,activities/4923074435.gpx,,,670.0,652.0,2301.60009765625,8.800000190734863,3.5300612449645996,8.033333778381348,4.933333396911621,9.199999809265137,17.299999237060547,11.800000190734863,0.13468891382217407,,,,,,,,,98.10139465332031,,,,,,,,,,,,,,,,0.0,,1.0,2316.10009765625,1615373952.0,2.0,3.930000066757202,-0.550000011920929,0.15000000596046448,0.7599999904632568,1017.5,6.210000038146973,9.970000267028809,174.0,0.0,1615354624.0,1615395840.0,0.9100000262260437,,,0.0,,0.7900000214576721,16093.0,2.0,353.6000061035156,,,,,,,,,,,""
4928196468,"Mar 11, 2021, 11:33:06 AM",Lunch Run,Run,7.664 m/s ≈ 0.73 × average speed of the world's fastest human (Usain Bolt in the 100-meter dash) ( ≈ 10 m/s ),14,0.10,,,false,,,activities/4928196468.gpx,,,14.0,14.0,107.4000015258789,8.5,7.671428680419922,0.0,-1.899999976158142,10.399999618530273,12.300000190734863,3.200000047683716,1.769087553024292,,,,,,,,,4.769317626953125,,,,,,,,,,,,,,,,0.0,,1.0,112.5999984741211,1615460352.0,5.0,4.929999828338623,-0.8299999833106995,4.929999828338623,1.0,987.9000244140625,11.279999732971191,18.040000915527344,189.0,1.0839999914169312,1615440896.0,1615482368.0,0.949999988079071,,,0.7599999904632568,5.0,0.9800000190734863,16093.0,2.0,336.20001220703125,,,,,,,,,,,""
4934386694,"Mar 12, 2021, 3:14:08 PM",Afternoon Run,Run,,1575,5.03,,,false,,,activities/4934386694.gpx,,,1575.0,1513.0,5034.10009765625,7.400000095367432,3.32723069190979,4.804107189178467,4.404107093811035,7.199999809265137,12.300000190734863,12.899999618530273,0.00794580951333046,,,,,,,,,213.6493377685547,,,,,,,,,,,,,,,,0.0,,1.0,5044.10009765625,1615561216.0,3.0,6.159999847412109,1.6699999570846558,1.0099999904632568,0.699999988079071,995.9000244140625,8.029999732971191,13.289999961853027,246.0,0.10729999840259552,1615527168.0,1615568896.0,0.9800000190734863,,,0.17000000178813934,5.0,0.9100000262260437,16093.0,0.0,393.3999938964844,,,,,,,,,,,""
4944213023,"Mar 14, 2021, 10:22:20 AM",Lunch Run,Run,,1910,5.29,,,false,,,activities/4944213023.gpx,,,1910.0,1903.0,5297.2001953125,5.699999809265137,2.783604860305786,3.323460340499878,10.423460006713867,3.799999952316284,11.899999618530273,5.300000190734863,-0.13403306901454926,,,,,,,,,224.20452880859375,,,,,,,,,,,,,,,,0.0,,1.0,5293.2998046875,1615715968.0,2.0,4.539999961853027,0.009999999776482582,0.6100000143051147,0.7599999904632568,996.2000122070312,6.75,11.15999984741211,301.0,0.012199999764561653,1615699712.0,1615741952.0,0.03999999910593033,,,0.20000000298023224,5.0,0.44999998807907104,16093.0,1.0,458.8999938964844,,,,,,,,,,,""
4962770531,"Mar 17, 2021, 4:45:16 PM",Afternoon Run,Run,,606,2.04,,,false,,,activities/4962770531.gpx,,,606.0,603.0,2047.9000244140625,9.800000190734863,3.3961856365203857,8.499326705932617,8.599327087402344,9.100000381469727,15.800000190734863,5.5,-0.0048830509185791016,,,,,,,,,87.19464874267578,,,,,,,,,,,,,,,,0.0,,1.0,2058.60009765625,1615996800.0,1.0,5.949999809265137,2.799999952316284,-1.2300000190734863,0.6000000238418579,1023.9000244140625,4.420000076293945,7.079999923706055,336.0,0.0,1615958400.0,1616001536.0,0.14000000059604645,,,0.0,,0.07999999821186066,16093.0,0.0,397.20001220703125,,,,,,,,,,,""
4964575635,"Apr 6, 2008, 8:00:00 PM",BAC Novo Nordisk Løbet,Run,"Results: http://www.bagsvaerd-atletik.dk/soeres.php?D=20084
",2920,10.00,,,false,,,,,,2920.0,2920.0,10000.0,,3.4246575832366943,0.0,,,,,0.0,,,,,,,,,423.5628662109375,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4964657075,"Aug 29, 2019, 6:03:00 PM",DHL 2019,Run,Results (I ran turn 4/5): http://live.ultimate.dk/desktop/front/?eventid=4642&pid=403916,1377,5.00,,,false,,,,,,1377.0,1377.0,5000.0,,3.631082057952881,0.0,,,,,0.0,,,,,,,,,211.78143310546875,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4977337099,"Mar 20, 2021, 10:47:26 AM",Lunch Run,Run,,4250,12.20,,,false,,,activities/4977337099.gpx,,,4250.0,4207.0,12207.5,9.300000190734863,2.9017114639282227,27.149614334106445,24.149614334106445,3.5,12.899999618530273,32.70000076293945,0.02457505650818348,,,,,,,,,518.8602905273438,,,,,,,,,,,,,,,,0.0,,1.0,12249.900390625,1616234368.0,3.0,3.049999952316284,-1.5,-3.569999933242798,0.6200000047683716,1022.9000244140625,5.800000190734863,8.680000305175781,247.0,0.0,1616217088.0,1616260992.0,0.23000000417232513,,,0.0,,0.9800000190734863,16093.0,2.0,320.29998779296875,,,,,,,,,,,""
